run_id,class_id,class_label,precision,recall,f1,support
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,0,Backdoor_Malware,0.6708860759493671,0.5921787709497207,0.629080118694362,179
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,1,BenignTraffic,0.8956351902173914,0.9424537574836922,0.9184482082988635,11191
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,2,BrowserHijacking,0.7214765100671141,0.6656346749226006,0.6924315619967794,323
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,3,CommandInjection,0.6736111111111112,0.6381578947368421,0.6554054054054054,304
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,4,DDoS-ACK_Fragmentation,1.0,0.9996424740793708,0.9998212050777758,2797
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,5,DDoS-HTTP_Flood,0.9993781094527363,0.9962802231866088,0.997826761875194,1613
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,6,DDoS-ICMP_Flood,1.0,1.0,1.0,2777
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,7,DDoS-ICMP_Fragmentation,1.0,0.9989369241672572,0.9994681794008154,2822
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,8,DDoS-PSHACK_Flood,1.0,1.0,1.0,2809
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,9,DDoS-RSTFINFlood,1.0,1.0,1.0,2843
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,10,DDoS-SYN_Flood,0.9989289539450197,0.9992857142857143,0.9991073022674523,2800
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,11,DDoS-SlowLoris,0.9992307692307693,1.0,0.9996152366294728,1299
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,12,DDoS-SynonymousIP_Flood,0.9992735197965855,0.9989106753812637,0.9990920646449972,2754
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,13,DDoS-TCP_Flood,0.9989247311827957,0.9996413199426112,0.9992828970957333,2788
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,14,DDoS-UDP_Flood,1.0,0.9992887624466572,0.9996442547136251,2812
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,15,DDoS-UDP_Fragmentation,1.0,0.9996371552975326,0.9998185447287243,2756
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,16,DNS_Spoofing,0.784370477568741,0.7756708407871199,0.7799964022306171,2795
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,17,DictionaryBruteForce,0.7009472259810555,0.7285513361462729,0.7144827586206897,711
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,18,DoS-HTTP_Flood,0.99858806918461,0.99858806918461,0.99858806918461,2833
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,19,DoS-SYN_Flood,0.9982027318475917,0.9989208633093525,0.998561668464581,2780
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,20,DoS-TCP_Flood,0.9996443812233285,0.9982244318181818,0.9989339019189766,2816
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,21,DoS-UDP_Flood,0.9996420901932713,1.0,0.9998210130660462,2793
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,22,MITM-ArpSpoofing,0.9099378881987578,0.8317955997161107,0.8691138301816833,2818
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,23,Mirai-greeth_flood,0.9982149232416994,0.9971469329529244,0.9976806422836753,2804
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,24,Mirai-greip_flood,0.9971661353170386,0.9985810571124513,0.9978730946472882,2819
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,25,Mirai-udpplain,1.0,0.9996451383960255,0.9998225377107365,2818
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,26,Recon-HostDiscovery,0.8503118503118503,0.8849621348719798,0.8672910408199328,2773
fine_lgbm_xgb_smoteenn_ensemble_macro_f1,27,Recon-OSScan,0.79503367003367,0.6782764811490126,0.7320286766130595,2785
